user_id,movie_id,title,genre,director,language,age_rating,year,rating,age,gender,occupation,timestamp
U0289,M0002,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,1991,5.0,45.0,Other,Retired,2024-02-03
U0288,M0117,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2006,4.0,53.0,Other,Other,2024-04-20
U0132,M0127,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2000,3.0,25.0,Other,Other,2024-11-18
U0299,M0043,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2013,3.5,53.0,Other,Engineer,2024-03-27
U0045,M0089,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2015,2.0,24.0,M,Student,2024-05-15
U0090,M0106,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2006,3.0,23.0,M,Unknown,2024-10-05
U0117,M0138,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2005,3.0,20.0,Other,Artist,2024-06-03
U0126,M0115,The Golden River,Romance,Unknown,French,NC-17,2019,5.0,41.0,M,Teacher,2024-06-12
U0263,M0144,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,1998,3.0,22.0,Other,Engineer,2024-09-14
U0004,M0086,The Broken Path,Thriller,Sofia Coppola,Hindi,G,2005,3.0,61.0,M,Engineer,2024-06-25
U0096,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,3.5,60.0,M,Other,2024-06-11
U0282,M0138,The Shattered Star,Animation,Ava DuVernay,Unknown,PG-13,2005,1.0,31.0,M,Teacher,2024-12-22
U0096,M0027,The Last Journey,Horror,Martin Scorsese,French,PG,1999,3.5,53.0,Other,Artist,2024-02-02
U0188,M0076,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1994,3.0,24.0,F,Manager,2024-02-20
U0204,M0063,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2005,1.5,37.0,Other,Engineer,2024-03-15
U0139,M0143,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,1998,5.0,34.0,Other,Teacher,2024-09-11
U0127,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,3.0,58.0,F,Engineer,2024-11-22
U0004,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,2.5,28.0,M,Retired,2024-01-06
U0146,M0144,The Wild City,Sci-Fi,Bong Joon-ho,Unknown,R,1998,4.0,39.0,M,Engineer,2024-04-15
U0215,M0041,The Dark Storm,Action,Christopher Nolan,English,G,1995,4.0,44.0,F,Unknown,2024-06-25
U0018,M0091,The Burning Echo,Action,Christopher Nolan,French,G,2004,3.0,29.0,M,Artist,2024-09-12
U0133,M0063,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2005,4.5,21.0,F,Retired,2024-04-20
U0073,M0124,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,4.5,53.0,Other,Student,2024-02-26
U0191,M0074,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2015,2.0,37.0,Other,Doctor,2024-07-06
U0275,M0013,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2003,1.5,50.0,M,Engineer,2024-03-07
U0153,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,2.0,30.0,F,Student,2024-04-24
U0198,M0082,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2019,4.5,53.0,M,Manager,2024-04-03
U0063,M0068,The Hidden Kingdom,Animation,Unknown,Korean,PG-13,2004,2.5,19.0,Unknown,Artist,2024-11-10
U0270,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,4.5,42.0,F,Artist,2024-06-24
U0200,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,1.5,55.0,Other,Teacher,2024-03-26
U0127,M0052,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,2014,3.5,25.0,F,Student,2024-05-06
U0136,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,5.0,48.0,Other,Doctor,2024-05-26
U0057,M0060,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2007,3.5,55.0,M,Artist,2024-02-06
U0033,M0144,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,1998,2.5,47.0,F,Teacher,2024-08-01
U0170,M0125,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1999,3.5,35.0,F,Other,2024-06-20
U0088,M0093,The Rising Ocean,Unknown,Steven Spielberg,Japanese,PG-13,2022,2.0,49.0,Unknown,Doctor,2024-07-23
U0193,M0011,The Burning Echo,Action,Unknown,French,G,1991,4.0,37.0,Other,Engineer,2024-08-04
U0077,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,1.5,59.0,M,Engineer,2024-11-12
U0017,M0098,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,1999,1.0,47.0,F,Student,2024-08-10
U0160,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,1.0,46.0,Other,Student,2024-06-05
U0171,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,4.0,51.0,Other,Student,2024-03-16
U0236,M0008,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,1995,1.5,24.0,F,Retired,2024-12-07
U0007,M0063,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2005,5.0,47.0,M,Unknown,2024-02-15
U0084,M0123,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2022,2.5,51.0,M,Unknown,2024-07-21
U0278,M0073,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2010,5.0,39.0,Other,Doctor,2024-03-11
U0295,M0006,The Broken Path,Thriller,Sofia Coppola,Unknown,G,1998,1.0,41.0,M,Engineer,2024-10-27
U0284,M0037,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,1992,3.5,54.0,M,Engineer,2024-05-23
U0102,M0011,The Burning Echo,Action,Christopher Nolan,Unknown,G,1991,2.0,62.0,Other,Artist,2024-08-27
U0254,M0096,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1993,4.5,52.0,F,Artist,2024-03-04
U0151,M0016,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1991,2.5,38.0,F,Retired,2024-02-16
U0202,M0051,The Burning Echo,Action,Unknown,French,G,1996,1.0,26.0,Unknown,Student,2024-09-17
U0168,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,4.5,37.0,Other,Engineer,2024-07-02
U0105,M0082,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2019,3.5,58.0,M,Doctor,2024-10-14
U0006,M0105,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2023,3.0,31.0,Unknown,Manager,2024-08-15
U0249,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,5.0,45.0,Other,Unknown,2024-07-01
U0026,M0135,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2009,2.5,33.0,F,Teacher,2024-12-26
U0050,M0143,The Eternal Dream,Drama,Unknown,Portuguese,PG-13,1998,2.0,25.0,Other,Engineer,2024-05-25
U0075,M0136,The Midnight Forest,Unknown,Sofia Coppola,Italian,G,2005,5.0,36.0,F,Artist,2024-03-14
U0224,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,3.0,58.0,M,Student,2024-04-05
U0022,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,4.5,38.0,Other,Engineer,2024-01-05
U0081,M0121,The Dark Storm,Action,Unknown,English,G,1996,3.0,20.0,Other,Manager,2024-02-23
U0158,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,3.0,25.0,M,Artist,2024-04-07
U0295,M0098,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,1999,3.0,57.0,F,Other,2024-10-07
U0137,M0009,The Neon Legacy,Documentary,Denis Villeneuve,Unknown,R,2017,1.0,40.0,F,Manager,2024-08-23
U0259,M0027,The Last Journey,Horror,Martin Scorsese,French,PG,1999,1.5,24.0,Other,Other,2024-09-20
U0125,M0082,The Lost Heart,Unknown,Greta Gerwig,Spanish,PG,2019,3.0,27.0,Unknown,Unknown,2024-06-23
U0251,M0106,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2006,2.5,50.0,M,Other,2024-10-21
U0178,M0131,The Burning Echo,Action,Christopher Nolan,French,G,2021,2.5,44.0,M,Manager,2024-11-03
U0156,M0106,The Broken Path,Thriller,Unknown,Spanish,G,2006,2.0,52.0,M,Artist,2024-08-10
U0157,M0089,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2015,3.0,29.0,M,Unknown,2024-01-03
U0170,M0048,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2008,3.0,24.0,M,Student,2024-05-25
U0076,M0069,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2010,3.5,29.0,M,Engineer,2024-07-02
U0286,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,1.5,39.0,F,Unknown,2024-06-24
U0183,M0030,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,1996,2.0,37.0,Other,Doctor,2024-04-11
U0273,M0065,The Silent Shadow,Unknown,Quentin Tarantino,English,NC-17,2019,2.0,30.0,F,Retired,2024-07-02
U0106,M0143,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,1998,5.0,41.0,F,Teacher,2024-04-17
U0219,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,3.0,40.0,Other,Student,2024-10-08
U0131,M0095,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,1995,3.5,56.0,F,Engineer,2024-04-27
U0216,M0006,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1998,3.0,40.0,M,Unknown,2024-07-02
U0248,M0131,The Burning Echo,Action,Christopher Nolan,French,G,2021,4.0,38.0,Other,Other,2024-02-22
U0178,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,4.5,32.0,F,Engineer,2024-02-06
U0171,M0081,The Dark Storm,Action,Christopher Nolan,English,G,2015,3.5,57.0,Other,Unknown,2024-09-14
U0288,M0083,The Eternal Dream,Drama,Unknown,Unknown,PG-13,1999,3.5,62.0,Other,Other,2024-03-15
U0174,M0125,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1999,3.0,47.0,Other,Artist,2024-10-05
U0174,M0101,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,2.0,46.0,Other,Other,2024-05-05
U0270,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,4.5,44.0,F,Other,2024-08-13
U0114,M0101,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,2.5,44.0,M,Engineer,2024-11-15
U0095,M0105,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2023,1.5,30.0,M,Other,2024-04-04
U0222,M0043,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,2013,1.0,22.0,Other,Manager,2024-08-14
U0040,M0021,The Dark Storm,Action,Christopher Nolan,Japanese,G,2007,5.0,35.0,M,Engineer,2024-01-26
U0058,M0138,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2005,5.0,34.0,Unknown,Student,2024-07-28
U0093,M0134,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2013,3.0,62.0,F,Artist,2024-06-25
U0070,M0135,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2009,3.0,20.0,F,Teacher,2024-09-20
U0043,M0140,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,1995,1.5,51.0,Other,Teacher,2024-09-10
U0029,M0112,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2008,2.0,20.0,Other,Manager,2024-10-14
U0015,M0031,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1995,5.0,52.0,F,Other,2024-06-28
U0032,M0129,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1990,1.5,27.0,F,Unknown,2024-12-28
U0215,M0018,The Shattered Star,Animation,Unknown,Spanish,PG-13,2016,2.0,34.0,Other,Student,2024-01-11
U0114,M0062,The Lost Heart,Comedy,Greta Gerwig,Unknown,PG,2000,3.5,20.0,M,Engineer,2024-01-20
U0143,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,3.5,25.0,M,Artist,2024-11-16
U0001,M0103,The Eternal Dream,Drama,Unknown,Portuguese,PG-13,2014,4.0,20.0,F,Engineer,2024-09-08
U0057,M0002,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,1991,2.0,33.0,Unknown,Teacher,2024-06-26
U0300,M0066,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2014,5.0,63.0,Other,Unknown,2024-10-25
U0034,M0142,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1994,4.5,50.0,M,Manager,2024-10-11
U0185,M0113,The Rising Ocean,Unknown,Steven Spielberg,English,PG-13,2017,4.0,25.0,M,Manager,2024-11-20
U0209,M0017,The Sacred Sky,Horror,Martin Scorsese,English,PG,2002,1.0,36.0,Other,Artist,2024-02-23
U0091,M0040,The Bright Sun,Fantasy,Unknown,Italian,NC-17,2014,3.5,36.0,Unknown,Doctor,2024-01-18
U0027,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,4.5,43.0,Other,Manager,2024-04-13
U0038,M0048,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2008,2.5,54.0,M,Teacher,2024-11-12
U0194,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,4.0,45.0,M,Retired,2024-06-03
U0143,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,3.0,46.0,Other,Doctor,2024-04-10
U0027,M0027,The Last Journey,Horror,Martin Scorsese,French,PG,1999,4.0,27.0,Other,Retired,2024-02-25
U0069,M0106,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2006,4.0,18.0,F,Doctor,2024-01-22
U0100,M0064,The Wild City,Unknown,Unknown,Italian,R,2000,3.0,26.0,M,Retired,2024-09-22
U0025,M0020,The Bright Sun,Unknown,Jordan Peele,Unknown,NC-17,2018,4.5,63.0,F,Other,2024-09-17
U0287,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,4.0,55.0,F,Student,2024-11-16
U0048,M0012,The Frozen Flame,Comedy,Greta Gerwig,Unknown,PG,1995,5.0,53.0,Other,Doctor,2024-08-12
U0282,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,3.0,36.0,Unknown,Unknown,2024-08-20
U0239,M0011,The Burning Echo,Action,Christopher Nolan,French,G,1991,4.5,23.0,Other,Engineer,2024-03-24
U0174,M0054,The Fallen Mountain,Sci-Fi,Unknown,Hindi,R,2019,2.0,40.0,F,Retired,2024-02-17
U0258,M0114,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2000,2.0,56.0,F,Doctor,2024-11-16
U0284,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,4.0,62.0,Other,Other,2024-02-24
U0201,M0116,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1990,3.5,40.0,F,Student,2024-02-06
U0195,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,5.0,31.0,Other,Teacher,2024-03-27
U0025,M0142,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1994,3.0,55.0,Other,Artist,2024-06-10
U0041,M0016,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1991,3.5,39.0,Other,Engineer,2024-08-28
U0054,M0081,The Dark Storm,Action,Christopher Nolan,English,G,2015,5.0,29.0,F,Engineer,2024-01-19
U0117,M0011,The Burning Echo,Action,Christopher Nolan,French,G,1991,3.0,21.0,Unknown,Unknown,2024-08-20
U0031,M0052,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,2014,2.0,51.0,F,Artist,2024-09-21
U0175,M0097,The Sacred Sky,Horror,Martin Scorsese,English,PG,1997,2.5,59.0,Unknown,Teacher,2024-11-21
U0088,M0067,The Last Journey,Horror,Martin Scorsese,French,PG,2007,4.5,41.0,F,Retired,2024-05-15
U0111,M0055,The Golden River,Unknown,Quentin Tarantino,Portuguese,NC-17,2013,2.5,59.0,F,Other,2024-12-20
U0142,M0119,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,2001,2.0,60.0,F,Artist,2024-03-27
U0296,M0094,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2021,2.5,65.0,M,Teacher,2024-09-16
U0002,M0004,The Wild City,Sci-Fi,Unknown,Korean,R,2005,3.5,36.0,M,Student,2024-10-24
U0278,M0145,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2020,3.0,49.0,F,Teacher,2024-02-15
U0072,M0030,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,1996,5.0,48.0,F,Artist,2024-02-05
U0140,M0143,The Eternal Dream,Unknown,Steven Spielberg,Portuguese,PG-13,1998,3.0,34.0,M,Other,2024-07-04
U0268,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,1.0,20.0,Other,Doctor,2024-04-24
U0096,M0118,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2022,1.0,37.0,M,Teacher,2024-04-07
U0266,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,3.0,22.0,Other,Doctor,2024-08-07
U0151,M0023,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2000,2.5,37.0,F,Unknown,2024-06-05
U0280,M0005,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,2004,2.0,21.0,Other,Retired,2024-11-26
U0152,M0096,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1993,1.0,59.0,M,Student,2024-01-16
U0246,M0059,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2003,2.5,30.0,Other,Engineer,2024-03-17
U0036,M0140,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,1995,2.0,28.0,F,Other,2024-08-21
U0096,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,5.0,38.0,M,Teacher,2024-09-17
U0019,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,4.0,49.0,Other,Retired,2024-05-02
U0097,M0150,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2003,2.0,64.0,M,Manager,2024-08-06
U0206,M0058,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2012,1.5,36.0,Other,Teacher,2024-12-01
U0117,M0104,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2019,5.0,28.0,Other,Engineer,2024-02-04
U0184,M0094,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2021,4.5,48.0,M,Artist,2024-01-05
U0225,M0051,The Burning Echo,Unknown,Christopher Nolan,French,G,1996,4.0,48.0,Other,Artist,2024-05-27
U0110,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,2.0,37.0,Other,Teacher,2024-07-23
U0020,M0032,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2014,5.0,55.0,M,Unknown,2024-06-25
U0061,M0035,The Golden River,Unknown,Quentin Tarantino,French,NC-17,2012,2.0,38.0,M,Engineer,2024-12-22
U0167,M0083,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,1999,5.0,28.0,F,Other,2024-07-17
U0115,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,3.0,34.0,M,Student,2024-02-03
U0116,M0148,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2023,4.0,39.0,M,Other,2024-05-21
U0242,M0082,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2019,1.0,26.0,Other,Engineer,2024-10-19
U0224,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,3.0,38.0,M,Manager,2024-05-15
U0061,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,3.5,62.0,F,Artist,2024-03-24
U0148,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,2.5,51.0,F,Teacher,2024-10-16
U0144,M0086,The Broken Path,Unknown,Sofia Coppola,Hindi,G,2005,1.5,21.0,Unknown,Student,2024-07-19
U0040,M0090,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2013,5.0,61.0,Other,Student,2024-04-24
U0097,M0056,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2000,2.0,50.0,M,Doctor,2024-07-10
U0092,M0070,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,1993,1.0,46.0,Other,Student,2024-04-03
U0037,M0127,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2000,4.0,59.0,F,Artist,2024-01-24
U0200,M0033,The Rising Ocean,Drama,Unknown,English,PG-13,1996,3.5,54.0,F,Manager,2024-11-27
U0239,M0117,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2006,3.5,45.0,F,Teacher,2024-01-18
U0059,M0119,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,2001,1.5,27.0,M,Doctor,2024-11-10
U0247,M0063,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,2005,2.5,37.0,Other,Student,2024-10-14
U0072,M0044,The Wild City,Sci-Fi,Bong Joon-ho,Unknown,R,2002,3.5,25.0,F,Other,2024-01-03
U0081,M0094,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2021,2.0,55.0,Other,Artist,2024-07-21
U0260,M0092,The Frozen Flame,Unknown,Greta Gerwig,Korean,PG,1998,2.0,38.0,Other,Other,2024-11-06
U0068,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,3.0,25.0,F,Student,2024-11-19
U0225,M0112,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2008,2.0,60.0,F,Engineer,2024-03-15
U0250,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,2.5,33.0,F,Retired,2024-01-04
U0062,M0127,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2000,2.0,39.0,Other,Other,2024-12-01
U0034,M0014,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2004,2.0,53.0,F,Engineer,2024-03-04
U0039,M0135,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2009,4.0,18.0,Other,Doctor,2024-10-03
U0235,M0138,The Shattered Star,Animation,Ava DuVernay,Unknown,PG-13,2005,2.5,44.0,Unknown,Manager,2024-06-21
U0109,M0123,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2022,2.0,63.0,M,Manager,2024-09-21
U0181,M0087,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2006,3.5,47.0,Unknown,Teacher,2024-06-04
U0275,M0054,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2019,1.0,64.0,Other,Student,2024-08-06
U0071,M0053,The Rising Ocean,Drama,Steven Spielberg,Unknown,PG-13,2007,3.0,34.0,Other,Doctor,2024-06-23
U0102,M0118,The Shattered Star,Animation,Unknown,Hindi,PG-13,2022,3.5,52.0,F,Student,2024-09-13
U0196,M0056,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2000,5.0,42.0,Other,Unknown,2024-09-25
U0245,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,2.5,49.0,Other,Artist,2024-09-16
U0264,M0025,The Silent Shadow,Unknown,Quentin Tarantino,Unknown,NC-17,2011,3.5,30.0,Other,Other,2024-03-18
U0153,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,2.5,60.0,Unknown,Engineer,2024-06-27
U0281,M0115,The Golden River,Romance,Quentin Tarantino,Unknown,NC-17,2019,3.0,62.0,M,Other,2024-01-02
U0156,M0076,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1994,2.0,34.0,F,Retired,2024-08-24
U0290,M0140,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,1995,1.0,26.0,Other,Artist,2024-02-16
U0257,M0043,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2013,2.5,43.0,F,Retired,2024-09-14
U0109,M0073,The Rising Ocean,Drama,Steven Spielberg,Unknown,PG-13,2010,3.0,48.0,F,Engineer,2024-06-07
U0047,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,5.0,58.0,F,Doctor,2024-01-01
U0153,M0083,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,1999,1.5,23.0,Other,Engineer,2024-09-01
U0120,M0106,The Broken Path,Thriller,Unknown,Spanish,G,2006,4.5,25.0,F,Other,2024-07-06
U0203,M0008,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,1995,5.0,60.0,M,Doctor,2024-10-16
U0239,M0073,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2010,5.0,20.0,Other,Retired,2024-04-06
U0147,M0114,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2000,3.0,65.0,Unknown,Doctor,2024-06-10
U0108,M0087,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2006,1.0,26.0,M,Other,2024-02-15
U0066,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,2.5,28.0,M,Teacher,2024-01-01
U0034,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,2.0,48.0,Other,Unknown,2024-03-20
U0022,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,3.5,51.0,M,Retired,2024-07-15
U0158,M0006,The Broken Path,Unknown,Unknown,Unknown,G,1998,2.0,52.0,F,Manager,2024-06-20
U0295,M0083,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,1999,2.5,45.0,Unknown,Retired,2024-01-01
U0256,M0132,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1991,3.0,40.0,F,Other,2024-07-18
U0286,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,2.0,43.0,M,Manager,2024-12-14
U0156,M0144,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,1998,3.5,56.0,Other,Engineer,2024-10-26
U0175,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,5.0,59.0,F,Retired,2024-03-21
U0257,M0039,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,1997,4.5,37.0,M,Engineer,2024-05-23
U0081,M0149,The Neon Legacy,Unknown,Unknown,Japanese,R,2017,2.5,50.0,Other,Engineer,2024-07-12
U0104,M0148,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2023,4.0,58.0,Other,Engineer,2024-08-24
U0274,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,3.0,33.0,M,Engineer,2024-01-24
U0028,M0138,The Shattered Star,Animation,Unknown,Unknown,PG-13,2005,4.0,44.0,M,Engineer,2024-09-12
U0229,M0146,The Broken Path,Thriller,Unknown,Unknown,G,2000,2.0,38.0,Unknown,Doctor,2024-06-15
U0085,M0024,The Wild City,Sci-Fi,Unknown,Italian,R,2017,5.0,61.0,M,Manager,2024-04-21
U0011,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,2.0,40.0,Unknown,Manager,2024-06-23
U0147,M0072,The Frozen Flame,Comedy,Unknown,Unknown,PG,1992,4.0,37.0,Other,Manager,2024-11-06
U0219,M0046,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1992,4.0,38.0,M,Other,2024-03-09
U0018,M0049,The Neon Legacy,Documentary,Unknown,English,R,1995,5.0,48.0,Unknown,Manager,2024-02-15
