user_id,movie_id,title,genre,director,language,age_rating,year,rating,age,gender,occupation,timestamp,age_group,movie_age,rating_month,user_avg_rating,movie_avg_rating,user_rating_count,genre_encoded,language_encoded,age_rating_encoded,director_encoded,gender_encoded,age_group_encoded,occupation_encoded
U0172,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,5.0,42.0,Other,Retired,2024-11-21,Adult,29,11,2.9444444444444446,2.736842105263158,9,3,1,4,3,2,0,5
U0016,M0135,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2009,3.5,51.0,Unknown,Artist,2024-03-06,Senior,15,3,3.227272727272727,3.235294117647059,11,7,6,1,7,3,1,0
U0085,M0014,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2004,3.5,59.0,Other,Teacher,2024-12-20,Senior,20,12,3.35,3.0217391304347827,10,8,2,4,1,2,1,7
U0089,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,4.5,25.0,F,Doctor,2024-10-19,Young Adult,5,10,2.8846153846153846,2.9482758620689653,13,7,0,1,7,0,2,1
U0148,M0050,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2004,3.0,47.0,F,Student,2024-12-06,Adult,20,12,3.388888888888889,2.9,9,5,7,1,5,0,0,6
U0121,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,4.0,43.0,F,Engineer,2024-08-16,Adult,18,8,2.9375,3.238095238095238,8,8,5,4,1,0,0,2
U0230,M0037,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,1992,1.5,63.0,F,Student,2024-06-14,Senior,32,6,2.1666666666666665,2.8095238095238093,12,6,4,2,6,0,1,6
U0044,M0015,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2022,1.5,43.0,M,Teacher,2024-03-19,Adult,2,3,2.5,2.789473684210526,8,7,6,1,7,1,0,7
U0299,M0080,The Bright Sun,Fantasy,Jordan Peele,Unknown,NC-17,2021,4.0,51.0,Other,Engineer,2024-08-25,Senior,3,8,3.272727272727273,2.857142857142857,11,5,8,1,5,2,1,2
U0075,M0142,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1994,2.0,38.0,Other,Doctor,2024-04-07,Adult,30,4,3.125,3.3333333333333335,12,2,2,2,4,2,0,1
U0091,M0106,The Broken Path,Thriller,Sofia Coppola,Unknown,G,2006,5.0,48.0,Other,Student,2024-12-16,Adult,18,12,2.85,3.130434782608696,10,9,8,0,8,2,0,6
U0179,M0082,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2019,3.0,61.0,Other,Artist,2024-11-05,Senior,5,11,3.0625,3.0,8,2,7,2,4,2,1,0
U0285,M0144,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,1998,4.0,40.0,Other,Unknown,2024-08-25,Adult,26,8,3.5,2.8541666666666665,9,8,3,4,1,2,0,8
U0031,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,3.5,55.0,M,Artist,2024-07-17,Senior,18,7,2.7777777777777777,3.5483870967741935,9,9,5,0,8,1,1,0
U0055,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,1.5,43.0,Unknown,Engineer,2024-05-23,Adult,34,5,3.125,3.022727272727273,12,6,1,2,6,3,0,2
U0214,M0112,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2008,2.0,26.0,M,Manager,2024-07-19,Young Adult,16,7,3.111111111111111,2.760869565217391,9,2,3,2,4,1,2,3
U0156,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,4.0,56.0,Other,Student,2024-08-13,Senior,27,8,3.0,2.78,12,0,6,0,2,2,1,6
U0031,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,2.0,53.0,M,Engineer,2024-02-10,Senior,2,2,2.7777777777777777,3.239130434782609,9,4,4,3,9,1,1,2
U0029,M0013,The Rising Ocean,Drama,Steven Spielberg,Unknown,PG-13,2003,3.5,51.0,F,Engineer,2024-12-14,Senior,21,12,2.8333333333333335,3.4545454545454546,9,4,8,3,9,0,1,2
U0069,M0136,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2005,3.5,43.0,F,Other,2024-07-01,Adult,19,7,3.227272727272727,3.40625,11,9,3,0,8,0,0,4
U0031,M0058,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2012,2.5,44.0,Other,Engineer,2024-03-11,Adult,12,3,2.7777777777777777,2.717391304347826,9,1,7,3,0,2,0,2
U0236,M0110,The Silver Horizon,Unknown,Jordan Peele,Hindi,NC-17,2011,2.5,30.0,M,Teacher,2024-05-03,Young Adult,13,5,2.45,3.0,10,10,2,1,5,1,2,7
U0075,M0035,The Golden River,Romance,Quentin Tarantino,Unknown,NC-17,2012,2.5,26.0,M,Retired,2024-11-20,Young Adult,12,11,3.125,2.6470588235294117,12,7,8,1,7,1,2,5
U0295,M0126,The Broken Path,Unknown,Sofia Coppola,Hindi,G,2013,2.0,32.0,F,Other,2024-01-22,Young Adult,11,1,2.8181818181818183,3.0277777777777777,11,10,2,0,8,0,2,4
U0213,M0148,The Hidden Kingdom,Unknown,Ava DuVernay,Korean,PG-13,2023,3.0,38.0,M,Doctor,2024-02-06,Adult,1,2,2.85,2.8653846153846154,10,10,5,3,0,1,0,1
U0221,M0062,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2000,2.5,44.0,F,Artist,2024-10-16,Adult,24,10,3.4444444444444446,3.261904761904762,9,2,2,2,4,0,0,0
U0089,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,4.5,28.0,F,Doctor,2024-06-11,Young Adult,16,6,2.8846153846153846,3.4,13,2,7,2,4,0,2,1
U0196,M0116,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1990,2.5,62.0,Other,Artist,2024-10-13,Senior,34,10,3.75,3.2,8,9,5,0,8,2,1,0
U0242,M0091,The Burning Echo,Unknown,Christopher Nolan,French,G,2004,4.0,29.0,F,Teacher,2024-01-18,Young Adult,20,1,2.5555555555555554,3.25,9,10,1,0,2,0,2,7
U0289,M0124,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,1.0,41.0,Unknown,Retired,2024-01-23,Adult,22,1,2.7777777777777777,3.2941176470588234,9,8,5,4,1,3,0,5
U0254,M0054,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2019,1.0,38.0,M,Student,2024-06-01,Adult,5,6,3.388888888888889,2.6041666666666665,9,8,2,4,1,1,0,6
U0095,M0034,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2012,4.0,51.0,M,Engineer,2024-05-03,Senior,12,5,3.2,3.03125,10,8,7,4,1,1,1,2
U0002,M0013,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2003,5.0,34.0,F,Teacher,2024-07-23,Young Adult,21,7,2.6363636363636362,3.4545454545454546,11,4,4,3,9,0,2,7
U0086,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,2.5,42.0,Other,Unknown,2024-04-25,Adult,20,4,2.5,3.06,12,0,6,0,2,2,0,8
U0080,M0014,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2004,4.5,28.0,M,Manager,2024-04-26,Young Adult,20,4,2.9583333333333335,3.0217391304347827,12,8,2,4,1,1,2,3
U0263,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,5.0,26.0,F,Doctor,2024-11-15,Young Adult,1,11,3.3333333333333335,2.789473684210526,12,1,3,3,0,0,2,1
U0051,M0113,The Rising Ocean,Unknown,Unknown,English,PG-13,2017,3.0,59.0,M,Artist,2024-04-05,Senior,7,4,3.4444444444444446,2.96,9,10,0,3,10,1,1,0
U0245,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,2.5,22.0,F,Doctor,2024-05-07,Youth,5,5,2.85,2.6842105263157894,10,1,2,3,0,0,3,1
U0041,M0057,The Sacred Sky,Horror,Martin Scorsese,English,PG,2013,3.0,42.0,M,Other,2024-04-28,Adult,11,4,2.65,3.125,10,6,0,2,6,1,0,4
U0142,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,1.0,23.0,Other,Student,2024-02-24,Youth,7,2,2.1363636363636362,2.9047619047619047,11,1,3,3,0,2,3,6
U0230,M0065,The Silent Shadow,Romance,Unknown,English,NC-17,2019,2.0,18.0,M,Teacher,2024-05-27,Youth,5,5,2.1666666666666665,2.9482758620689653,12,7,0,1,10,1,3,7
U0291,M0058,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2012,3.0,56.0,M,Artist,2024-08-20,Senior,12,8,2.1818181818181817,2.717391304347826,11,1,7,3,0,1,1,0
U0253,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,2.5,44.0,Unknown,Doctor,2024-02-26,Adult,28,2,2.6818181818181817,2.9791666666666665,11,0,1,0,2,3,0,1
U0140,M0047,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2004,1.5,51.0,Other,Artist,2024-07-03,Senior,20,7,2.2222222222222223,2.772727272727273,9,6,6,2,6,2,1,0
U0147,M0053,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2007,1.0,59.0,M,Other,2024-05-19,Senior,17,5,2.8333333333333335,2.4761904761904763,12,4,4,3,9,1,1,4
U0039,M0096,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1993,4.5,22.0,Unknown,Unknown,2024-01-01,Youth,31,1,3.375,2.9318181818181817,12,9,3,0,8,3,3,8
U0258,M0019,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2004,2.0,27.0,Other,Teacher,2024-06-01,Young Adult,20,6,3.0,2.8529411764705883,10,3,1,4,3,2,2,7
U0223,M0072,The Frozen Flame,Unknown,Greta Gerwig,Italian,PG,1992,3.0,45.0,F,Manager,2024-07-11,Adult,32,7,2.625,3.05,12,10,3,2,4,0,0,3
U0139,M0083,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,1999,4.5,56.0,Other,Student,2024-01-09,Senior,25,1,3.6818181818181817,2.896551724137931,11,4,1,3,9,2,1,6
U0193,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,2.5,50.0,Unknown,Manager,2024-06-03,Senior,1,6,2.409090909090909,2.789473684210526,11,1,3,3,0,3,1,3
U0258,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,2.5,57.0,F,Artist,2024-02-25,Senior,10,2,3.0,2.8181818181818183,10,4,6,3,9,0,1,0
U0055,M0138,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2005,3.0,60.0,Other,Artist,2024-02-01,Senior,19,2,3.125,2.7291666666666665,12,1,7,3,0,2,1,0
U0023,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,4.0,26.0,F,Teacher,2024-06-04,Young Adult,34,6,3.5,3.022727272727273,10,6,1,2,6,0,2,7
U0107,M0080,The Bright Sun,Fantasy,Unknown,Italian,NC-17,2021,2.5,28.0,F,Engineer,2024-01-20,Young Adult,3,1,3.0,2.857142857142857,7,5,3,1,10,0,2,2
U0265,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,4.5,24.0,F,Artist,2024-10-17,Youth,14,10,2.9444444444444446,2.840909090909091,9,5,7,1,5,0,3,0
U0001,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,2.0,59.0,M,Student,2024-07-24,Senior,24,7,2.9166666666666665,2.891304347826087,12,8,3,4,1,1,1,6
U0153,M0035,The Golden River,Romance,Quentin Tarantino,French,NC-17,2012,3.0,57.0,Other,Teacher,2024-12-08,Senior,12,12,2.590909090909091,2.6470588235294117,11,7,1,1,7,2,1,7
U0032,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,3.5,19.0,M,Student,2024-11-25,Youth,28,11,2.65,2.9791666666666665,10,0,1,0,2,1,3,6
U0043,M0118,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2022,4.0,26.0,Other,Doctor,2024-02-23,Young Adult,2,2,2.65,2.6875,10,1,2,3,0,2,2,1
U0147,M0081,The Dark Storm,Action,Christopher Nolan,English,G,2015,2.5,23.0,M,Manager,2024-07-24,Youth,9,7,2.8333333333333335,2.933333333333333,12,0,0,0,2,1,3,3
U0011,M0062,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2000,4.5,65.0,F,Unknown,2024-12-19,Senior,24,12,2.65,3.261904761904762,10,2,2,2,4,0,1,8
U0236,M0028,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2003,1.5,37.0,M,Manager,2024-08-13,Adult,21,8,2.45,2.9411764705882355,10,1,5,3,0,1,0,3
U0015,M0058,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2012,2.5,44.0,F,Teacher,2024-01-10,Adult,12,1,2.5,2.717391304347826,10,1,7,3,0,0,0,7
U0013,M0116,The Midnight Forest,Unknown,Sofia Coppola,Unknown,G,1990,4.5,52.0,M,Artist,2024-05-27,Senior,34,5,3.25,3.2,8,10,8,0,8,1,1,0
U0245,M0076,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1994,2.5,50.0,Unknown,Manager,2024-07-28,Senior,30,7,2.85,3.3214285714285716,10,9,5,0,8,3,1,3
U0292,M0074,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2015,5.0,61.0,F,Manager,2024-04-26,Senior,9,4,2.7916666666666665,2.3823529411764706,12,8,7,4,1,0,1,3
U0117,M0005,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,2004,2.0,27.0,Other,Doctor,2024-02-02,Young Adult,20,2,3.3181818181818183,2.9411764705882355,11,7,4,1,7,2,2,1
U0198,M0041,The Dark Storm,Action,Christopher Nolan,English,G,1995,2.0,55.0,M,Student,2024-10-23,Senior,29,10,3.5555555555555554,2.9047619047619047,9,0,0,0,2,1,1,6
U0265,M0114,The Fallen Mountain,Unknown,Bong Joon-ho,Spanish,R,2000,4.0,27.0,Other,Unknown,2024-08-22,Young Adult,24,8,2.9444444444444446,3.325,9,10,7,4,1,2,2,8
U0160,M0067,The Last Journey,Horror,Martin Scorsese,French,PG,2007,2.0,30.0,F,Retired,2024-04-15,Young Adult,17,4,2.1666666666666665,3.0833333333333335,9,6,1,2,6,0,2,5
U0012,M0137,The Sacred Sky,Horror,Martin Scorsese,English,PG,1993,4.5,37.0,Other,Student,2024-10-24,Adult,31,10,3.8333333333333335,2.5,12,6,0,2,6,2,0,6
U0146,M0053,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2007,3.5,32.0,M,Retired,2024-07-14,Young Adult,17,7,3.5,2.4761904761904763,12,4,4,3,9,1,2,5
U0048,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,1.0,39.0,Unknown,Doctor,2024-09-16,Adult,27,9,2.6538461538461537,2.78,13,0,6,0,2,3,0,1
U0218,M0048,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2008,4.0,35.0,Other,Teacher,2024-02-08,Adult,16,2,3.25,3.0238095238095237,12,1,3,3,0,2,0,7
U0285,M0112,The Frozen Flame,Comedy,Greta Gerwig,Unknown,PG,2008,4.0,23.0,Other,Teacher,2024-03-11,Youth,16,3,3.5,2.760869565217391,9,2,8,2,4,2,3,7
U0300,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,4.5,53.0,Other,Manager,2024-11-22,Senior,13,11,2.888888888888889,3.0,9,5,2,1,5,2,1,3
U0166,M0082,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2019,3.0,25.0,F,Doctor,2024-12-14,Young Adult,5,12,2.6666666666666665,3.0,9,2,7,2,4,0,2,1
U0196,M0025,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2011,4.5,37.0,F,Engineer,2024-12-16,Adult,13,12,3.75,3.3181818181818183,8,7,0,1,7,0,0,2
U0067,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,4.0,40.0,Unknown,Teacher,2024-04-15,Adult,16,4,2.65,3.4,10,2,7,2,4,3,0,7
U0248,M0127,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2000,2.0,27.0,F,Artist,2024-04-25,Young Adult,24,4,3.125,3.0652173913043477,8,6,6,2,6,0,2,0
U0180,M0024,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2017,4.0,57.0,M,Student,2024-12-14,Senior,7,12,2.5625,3.0833333333333335,8,8,3,4,1,1,1,6
U0157,M0052,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,2014,2.5,46.0,M,Unknown,2024-01-01,Adult,10,1,2.8181818181818183,3.4523809523809526,11,2,5,2,4,1,0,8
U0059,M0032,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2014,4.0,42.0,Other,Retired,2024-03-12,Adult,10,3,2.5,3.6136363636363638,10,2,3,2,4,2,0,5
U0146,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,2.5,36.0,Other,Artist,2024-02-09,Adult,14,2,3.5,2.840909090909091,12,5,7,1,5,2,0,0
U0087,M0059,The Twisted Moon,Unknown,Denis Villeneuve,French,R,2003,4.0,43.0,Other,Artist,2024-08-04,Adult,21,8,3.0,3.025,9,10,1,4,3,2,0,0
U0195,M0016,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1991,4.0,23.0,F,Other,2024-07-17,Youth,33,7,3.0416666666666665,2.75,12,9,3,0,8,0,3,4
U0142,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,3.0,37.0,F,Other,2024-11-15,Adult,10,11,2.1363636363636362,3.0625,11,5,3,1,5,0,0,4
U0193,M0054,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2019,2.5,22.0,M,Other,2024-05-16,Youth,5,5,2.409090909090909,2.6041666666666665,11,8,2,4,1,1,3,4
U0022,M0027,The Last Journey,Horror,Martin Scorsese,French,PG,1999,2.5,29.0,M,Retired,2024-02-05,Young Adult,25,2,3.090909090909091,2.638888888888889,11,6,1,2,6,1,2,5
U0077,M0066,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2014,3.5,31.0,Other,Manager,2024-06-12,Young Adult,10,6,3.0,3.138888888888889,11,9,7,0,8,2,2,3
U0173,M0023,The Eternal Dream,Drama,Unknown,Portuguese,PG-13,2000,1.0,36.0,M,Other,2024-11-15,Adult,24,11,3.25,2.9791666666666665,12,4,6,3,10,1,0,4
U0079,M0098,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,1999,3.5,23.0,F,Doctor,2024-12-24,Youth,25,12,2.125,3.287878787878788,8,1,7,3,0,0,3,1
U0256,M0031,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1995,3.5,24.0,M,Other,2024-02-04,Youth,29,2,2.875,3.6666666666666665,12,0,6,0,2,1,3,4
U0281,M0059,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2003,3.0,60.0,Other,Retired,2024-09-03,Senior,21,9,3.5,3.025,8,3,1,4,3,2,1,5
U0158,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,3.5,45.0,Other,Doctor,2024-01-25,Adult,20,1,3.0,2.880952380952381,12,1,5,3,0,2,0,1
U0232,M0080,The Bright Sun,Fantasy,Jordan Peele,Unknown,NC-17,2021,3.0,19.0,Other,Artist,2024-12-24,Youth,3,12,3.611111111111111,2.857142857142857,9,5,8,1,5,2,3,0
U0271,M0056,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2000,3.0,47.0,M,Artist,2024-08-11,Adult,24,8,2.909090909090909,3.34375,11,9,3,0,8,1,0,0
U0276,M0073,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2010,2.5,49.0,F,Doctor,2024-04-19,Adult,14,4,3.05,2.975,10,4,0,3,9,0,0,1
U0132,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,4.5,40.0,F,Manager,2024-01-01,Adult,1,1,3.727272727272727,2.789473684210526,11,1,3,3,0,0,0,3
U0027,M0032,The Frozen Flame,Comedy,Greta Gerwig,Unknown,PG,2014,5.0,33.0,F,Other,2024-02-04,Young Adult,10,2,4.2272727272727275,3.6136363636363638,11,2,8,2,4,0,2,4
U0008,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,3.5,40.0,F,Retired,2024-07-18,Adult,29,7,2.9,2.736842105263158,10,3,1,4,3,0,0,5
U0245,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,4.0,28.0,F,Artist,2024-10-28,Young Adult,7,10,2.85,2.96,10,4,0,3,9,0,2,0
U0106,M0005,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,2004,3.5,20.0,M,Engineer,2024-08-17,Youth,20,8,4.136363636363637,2.9411764705882355,11,7,4,1,7,1,3,2
U0040,M0096,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1993,2.5,43.0,Other,Unknown,2024-12-08,Adult,31,12,3.5,2.9318181818181817,11,9,3,0,8,2,0,8
U0058,M0031,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1995,4.0,40.0,F,Unknown,2024-11-10,Adult,29,11,3.5454545454545454,3.6666666666666665,11,0,6,0,2,0,0,8
U0205,M0141,The Dark Storm,Action,Christopher Nolan,Japanese,G,2021,3.0,45.0,Other,Manager,2024-01-15,Adult,3,1,3.4375,2.8181818181818183,8,0,4,0,2,2,0,3
U0249,M0133,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,1997,5.0,40.0,Other,Manager,2024-08-10,Adult,27,8,3.65,2.8157894736842106,10,4,4,3,9,2,0,3
U0050,M0109,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2007,4.0,50.0,Other,Other,2024-07-22,Senior,17,7,2.5454545454545454,3.473684210526316,11,3,4,4,3,2,1,4
U0207,M0121,The Dark Storm,Action,Christopher Nolan,English,G,1996,2.0,46.0,F,Manager,2024-09-09,Adult,28,9,2.4375,2.6666666666666665,8,0,0,0,2,0,0,3
U0226,M0061,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,2.0,52.0,M,Student,2024-07-03,Senior,30,7,3.1666666666666665,2.725,9,0,4,0,2,1,1,6
U0137,M0071,The Burning Echo,Unknown,Christopher Nolan,Portuguese,G,2004,3.5,19.0,M,Artist,2024-11-15,Youth,20,11,2.45,3.06,10,10,6,0,2,1,3,0
U0279,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,2.0,62.0,M,Teacher,2024-05-07,Senior,5,5,3.5625,2.6842105263157894,8,1,2,3,0,1,1,7
U0153,M0070,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,1993,3.5,18.0,M,Unknown,2024-07-18,Youth,31,7,2.590909090909091,3.25,11,5,2,1,5,1,3,8
U0124,M0149,The Neon Legacy,Documentary,Denis Villeneuve,Unknown,R,2017,4.0,36.0,M,Artist,2024-12-23,Adult,7,12,2.375,3.176470588235294,8,3,8,4,3,1,0,0
U0269,M0130,The Silver Horizon,Unknown,Jordan Peele,Spanish,NC-17,2010,2.5,56.0,Other,Teacher,2024-09-06,Senior,14,9,2.3,2.840909090909091,10,10,7,1,5,2,1,7
U0181,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,1.5,32.0,F,Retired,2024-06-10,Young Adult,21,6,2.6818181818181817,3.0,11,6,4,2,6,0,2,5
U0021,M0114,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2000,4.5,23.0,M,Retired,2024-02-24,Youth,24,2,2.7083333333333335,3.325,12,8,7,4,1,1,3,5
U0073,M0134,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2013,3.0,33.0,M,Other,2024-08-26,Young Adult,11,8,3.227272727272727,2.875,11,8,2,4,1,1,2,4
U0158,M0046,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1992,2.5,28.0,Other,Unknown,2024-12-03,Young Adult,32,12,3.0,2.9705882352941178,12,9,2,0,8,2,2,8
U0052,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,3.5,28.0,F,Engineer,2024-11-12,Young Adult,18,11,2.7,3.238095238095238,10,8,5,4,1,0,2,2
U0286,M0036,The Midnight Forest,Thriller,Sofia Coppola,Unknown,G,2006,3.5,50.0,M,Other,2024-03-03,Senior,18,3,2.5416666666666665,3.5483870967741935,12,9,8,0,8,1,1,4
U0088,M0069,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2010,2.0,44.0,F,Artist,2024-11-17,Adult,14,11,3.25,3.107142857142857,8,3,4,4,3,0,0,0
U0038,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,3.5,62.0,M,Student,2024-11-04,Senior,18,11,2.625,3.5483870967741935,8,9,5,0,8,1,1,6
U0223,M0133,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,1997,1.0,20.0,Other,Doctor,2024-01-16,Youth,27,1,2.625,2.8157894736842106,12,4,4,3,9,2,3,1
U0273,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,2.0,35.0,Other,Other,2024-11-03,Adult,34,11,2.875,3.022727272727273,8,6,1,2,6,2,0,4
U0039,M0138,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2005,2.0,49.0,M,Other,2024-01-15,Adult,19,1,3.375,2.7291666666666665,12,1,7,3,0,1,0,4
U0021,M0008,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,1995,4.5,51.0,F,Other,2024-09-20,Senior,29,9,2.7083333333333335,2.6470588235294117,12,1,3,3,0,0,1,4
U0103,M0032,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2014,3.0,60.0,M,Artist,2024-03-06,Senior,10,3,3.5,3.6136363636363638,10,2,3,2,4,1,1,0
U0058,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,5.0,59.0,F,Artist,2024-02-28,Senior,20,2,3.5454545454545454,2.880952380952381,11,1,5,3,0,0,1,0
U0052,M0024,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2017,5.0,52.0,F,Doctor,2024-07-27,Senior,7,7,2.7,3.0833333333333335,10,8,3,4,1,0,1,1
U0205,M0129,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1990,3.0,54.0,F,Doctor,2024-02-18,Senior,34,2,3.4375,2.6818181818181817,8,3,0,4,3,0,1,1
U0208,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,2.5,35.0,F,Doctor,2024-01-19,Adult,2,1,2.6875,3.239130434782609,8,4,4,3,9,0,0,1
U0106,M0145,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2020,4.5,25.0,F,Manager,2024-12-02,Young Adult,4,12,4.136363636363637,3.230769230769231,11,7,0,1,7,0,2,3
U0021,M0021,The Dark Storm,Action,Christopher Nolan,Unknown,G,2007,3.5,55.0,Other,Manager,2024-11-04,Senior,17,11,2.7083333333333335,3.210526315789474,12,0,8,0,2,2,1,3
U0049,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,2.0,49.0,Other,Manager,2024-10-13,Adult,28,10,3.25,2.9791666666666665,8,0,1,0,2,2,0,3
U0152,M0138,The Shattered Star,Animation,Ava DuVernay,Unknown,PG-13,2005,5.0,52.0,Other,Engineer,2024-05-03,Senior,19,5,2.888888888888889,2.7291666666666665,9,1,8,3,0,2,1,2
U0296,M0142,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1994,3.0,27.0,Other,Artist,2024-04-26,Young Adult,30,4,3.375,3.3333333333333335,12,2,2,2,4,2,2,0
